cos_sim,jaccard_best_avg,jc_best_avg,lin_best_avg,resnik_best_avg,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.9757461375613712,0.9961833551041244,0.9995199915919704,0.9928129363542183,0.9940508685794933,orpha,0,0,50,1,335.4238998889923,0.29803895950317383,150,0,2,66.10555124282837,2.0400052070617676,20.32100534439087,no
0.9671966728225455,0.9902985601249193,0.9889744455955438,0.9895170637959251,0.990880440820984,orpha,0,1,50,1,239.39299750328064,0.2970418930053711,150,0,2,66.10555124282837,2.119999885559082,18.898962020874023,no
0.9740781196042221,0.9915930964070688,0.9979903307658814,0.9869792651982644,0.9884761947660016,orpha,0,2,50,1,332.80572843551636,0.5460035800933838,150,0,2,66.10555124282837,1.9990010261535645,15.714959383010864,no
0.9749176463522664,0.9859895199915919,0.9929893548338663,0.9813542933501495,0.9840568743149708,orpha,0,3,50,1,335.97059392929077,0.30002903938293457,150,0,2,66.10555124282837,2.663036584854126,23.47400140762329,no
0.9835716108883984,0.9956698647208083,0.9989047039923126,0.9917273996666817,0.9935309220305392,orpha,0,4,50,1,215.71530389785767,0.3240358829498291,150,0,2,66.10555124282837,2.189999580383301,16.097970008850098,no
0.9583162920589162,0.9761787757308229,0.9689240724892272,0.9729271954716755,0.9781645721664189,orpha,1,5,50,1,208.87403869628906,0.34403467178344727,150,0,2,66.10555124282837,2.8179941177368164,17.558972120285034,no
0.9623105565815353,0.9778226956743691,0.9773547738089875,0.9749834091557437,0.983792471810579,orpha,1,6,50,1,226.58287477493286,0.539994478225708,150,0,2,66.10555124282837,2.051032781600952,15.275007963180542,no
0.9686178550515743,0.9835040463642779,0.9788836839181418,0.9834842274372025,0.9858959055898383,orpha,1,7,50,1,322.64842438697815,0.3169989585876465,150,0,2,66.10555124282837,3.3439998626708984,26.917004346847534,no
0.9651397084215425,0.9722147651006712,0.9788943440986142,0.9702990856267736,0.9703007372040299,orpha,1,8,50,1,373.63588285446167,0.5839989185333252,150,0,2,66.10555124282837,3.5508368015289307,19.814011096954346,no
0.9552222122126631,0.9721704728015254,0.9674492139993695,0.9677533294296053,0.976198069156044,orpha,1,9,50,1,356.3509724140167,0.4670226573944092,150,0,2,66.10555124282837,2.761991500854492,23.504995107650757,no
