cos_sim,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.9736442802876748,orpha,0,0,50,1,9.431089162826538,0.08099913597106934,150,0,2,70.35521745681763,2.0450024604797363,18.34899640083313,no
0.9792531867933876,orpha,0,1,50,1,9.765034437179565,0.07500910758972168,150,0,2,70.35521745681763,2.0879993438720703,16.639995098114014,no
0.9733992462801975,orpha,0,2,50,1,9.514858722686768,0.1060328483581543,150,0,2,70.35521745681763,1.9299983978271484,17.2299542427063,no
0.9801236430791406,orpha,0,3,50,1,9.850000143051147,0.10800528526306152,150,0,2,70.35521745681763,1.9709959030151367,15.898011445999146,no
0.9673842019128267,orpha,0,4,50,1,9.484256982803345,0.07399177551269531,150,0,2,70.35521745681763,2.0270001888275146,14.868993759155273,no
0.9702579463387535,orpha,1,5,50,1,9.326844930648804,0.10799384117126465,150,0,2,70.35521745681763,1.9650006294250488,15.297094106674194,no
0.9586694293049863,orpha,1,6,50,1,9.005001068115234,0.0749974250793457,150,0,2,70.35521745681763,1.9579987525939941,16.072044610977173,no
0.975700493971743,orpha,1,7,50,1,9.024227619171143,0.07404279708862305,150,0,2,70.35521745681763,1.9540061950683594,15.170997619628906,no
0.9549412188640151,orpha,1,8,50,1,9.074995994567871,0.11000299453735352,150,0,2,70.35521745681763,2.003999710083008,16.962995767593384,no
0.9453597435550951,orpha,1,9,50,1,9.148000001907349,0.07500195503234863,150,0,2,70.35521745681763,1.9729995727539062,15.390998840332031,no
0.9527485248412234,orpha,2,10,50,1,9.474555730819702,0.07599520683288574,150,0,2,70.35521745681763,1.9380059242248535,15.38499665260315,no
0.9284485683828055,orpha,2,11,50,1,9.207462310791016,0.10903787612915039,150,0,2,70.35521745681763,1.9319946765899658,17.1670081615448,no
0.9396495653348949,orpha,2,12,50,1,8.965999364852905,0.07404136657714844,150,0,2,70.35521745681763,1.9279921054840088,16.08695363998413,no
0.9585528429650316,orpha,2,13,50,1,8.973001956939697,0.07599973678588867,150,0,2,70.35521745681763,1.943998098373413,14.53295612335205,no
0.9479431857423839,orpha,2,14,50,1,9.265003442764282,0.10904049873352051,150,0,2,70.35521745681763,2.3589937686920166,15.51599645614624,no
0.9408040178370343,orpha,3,15,50,1,9.125000953674316,0.07499504089355469,150,0,2,70.35521745681763,1.9479970932006836,15.55899953842163,no
0.9486977313334235,orpha,3,16,50,1,10.774972438812256,0.09999489784240723,150,0,2,70.35521745681763,1.9570353031158447,16.22804021835327,no
0.9579724637028362,orpha,3,17,50,1,9.031007051467896,0.11403489112854004,150,0,2,70.35521745681763,2.0799944400787354,19.529167413711548,no
0.9561862829001697,orpha,3,18,50,1,9.169000148773193,0.07604503631591797,150,0,2,70.35521745681763,2.062998056411743,16.37396264076233,no
0.942995735927811,orpha,3,19,50,1,9.205009937286377,0.07399535179138184,150,0,2,70.35521745681763,2.010037660598755,17.18895411491394,no
0.9193657943335886,orpha,4,20,50,1,9.253451585769653,0.10604476928710938,150,0,2,70.35521745681763,2.2320003509521484,17.214996099472046,no
0.9305622869840698,orpha,4,21,50,1,9.459773063659668,0.07204103469848633,150,0,2,70.35521745681763,2.089003086090088,16.27295160293579,no
0.9406248967764215,orpha,4,22,50,1,9.4469895362854,0.0750434398651123,150,0,2,70.35521745681763,2.032994270324707,15.683962106704712,no
0.9373853279882288,orpha,4,23,50,1,9.278005838394165,0.11299252510070801,150,0,2,70.35521745681763,2.052999973297119,16.336994171142578,no
0.9251697370989295,orpha,4,24,50,1,9.3179292678833,0.07999944686889648,150,0,2,70.35521745681763,2.074000597000122,17.282002449035645,no
0.9285746888278306,orpha,5,25,50,1,10.025673627853394,0.08904361724853516,150,0,2,70.35521745681763,2.1449966430664062,19.653006315231323,no
0.9143377925919254,orpha,5,26,50,1,10.359997749328613,0.11599421501159668,150,0,2,70.35521745681763,2.4179863929748535,21.502013206481934,no
0.9246804198009099,orpha,5,27,50,1,11.487993001937866,0.08800673484802246,150,0,2,70.35521745681763,2.706998825073242,20.907010793685913,no
0.927798597660766,orpha,5,28,50,1,9.731994152069092,0.07400226593017578,150,0,2,70.35521745681763,2.4489943981170654,21.668997049331665,no
0.9370398480548925,orpha,5,29,50,1,11.979029417037964,0.12396359443664551,150,0,2,70.35521745681763,2.940002918243408,19.053007125854492,no
