cos_sim,jaccard_best_avg,jc_best_avg,lin_best_avg,resnik_best_avg,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.9471446481389727,0.9549573592781105,0.9527136165037611,0.9515277840337524,0.949533279281714,orpha,2,0,50,1,219.48373460769653,0.3379967212677002,150,0.15,2,70.35875105857849,2.1409971714019775,20.054036378860474,no
0.9182579613530922,0.9544917646352267,0.9510637658964309,0.9547150278515983,0.9468475143762294,orpha,2,1,50,1,189.74034023284912,0.3340425491333008,150,0.15,2,70.35875105857849,2.0769944190979004,15.613019704818726,no
0.9490246685584733,0.9553240094290046,0.9526817110340374,0.9499482005315076,0.9412958875726318,orpha,2,2,50,1,270.931973695755,0.47400355339050293,150,0.15,2,70.35875105857849,2.0539939403533936,15.70900297164917,no
0.9341827695449154,0.9567011996456616,0.9553235589988439,0.9558806660360645,0.9585142561145895,orpha,2,3,50,1,288.95097374916077,0.37304139137268066,150,0.15,2,70.35875105857849,3.9909980297088623,22.927990198135376,no
0.918659444769755,0.9351831749320602,0.9442263861988199,0.9397969310691712,0.940739381108959,orpha,2,4,50,1,279.5169677734375,0.3800351619720459,150,0.15,2,70.35875105857849,2.2430009841918945,19.08096718788147,no
0.9121670945753195,0.9435939822530517,0.9490003453297899,0.9373614551897061,0.9159895950632855,orpha,2,5,50,1,382.30089044570923,0.3859984874725342,150,0.3,2,70.35875105857849,2.76499605178833,23.12296438217163,no
0.9253209314895727,0.9513557947840188,0.947207333003018,0.9434285242406497,0.9267858054441992,orpha,2,6,50,1,314.8427209854126,0.4760310649871826,150,0.3,2,70.35875105857849,2.3199970722198486,21.31543254852295,no
0.9204219779889795,0.9488011050553279,0.9494395147365734,0.9341049201987899,0.9006183655390898,orpha,2,7,50,1,452.29278349876404,0.47299814224243164,150,0.3,2,70.35875105857849,3.640995979309082,21.539982080459595,no
0.9174395297509121,0.9405267780730597,0.9465271834602045,0.933798402474363,0.917619776886927,orpha,2,8,50,1,305.57300662994385,0.6329977512359619,150,0.3,2,70.35875105857849,2.8809926509857178,21.60001277923584,no
0.9152900019518639,0.9537545606053781,0.9638833836313679,0.941921835352762,0.9240830743359909,orpha,2,9,50,1,341.3442528247833,0.46599721908569336,150,0.3,2,70.35875105857849,2.7539985179901123,22.194995880126953,no
0.881673798477546,0.9438830833445941,0.9565289851808476,0.9325531882948215,0.8976524330735853,orpha,2,10,50,1,442.46303939819336,0.33403539657592773,150,0.45,2,70.35875105857849,2.591001272201538,23.228002309799194,no
0.8824876507064247,0.9277669174061228,0.9348683242496584,0.918780084981157,0.8761426662462651,orpha,2,11,50,1,487.26717591285706,0.2839977741241455,150,0.45,2,70.35875105857849,2.545994520187378,16.909966945648193,no
0.8956203174031199,0.9385604252060719,0.9384354308364489,0.9216250018767923,0.886710733750732,orpha,2,12,50,1,316.4658455848694,0.32404398918151855,150,0.45,2,70.35875105857849,1.9860107898712158,18.974003791809082,no
0.8970198039127367,0.9327957449364144,0.9463505397654761,0.9163066228247977,0.881559239073315,orpha,2,13,50,1,489.0143961906433,0.27603888511657715,150,0.45,2,70.35875105857849,2.0009634494781494,16.310957670211792,no
0.8964662252451091,0.9232476014593937,0.9324528925123494,0.9212841763884511,0.8910957464378482,orpha,2,14,50,1,385.54933857917786,0.3000009059906006,150,0.45,2,70.35875105857849,2.050999879837036,16.310006141662598,no
0.8697139017761963,0.9058719577196221,0.9318370043391438,0.8866962449138927,0.8229482906175398,orpha,2,15,50,1,559.7802369594574,0.415999174118042,150,0.6,2,70.35875105857849,2.9340007305145264,15.988043308258057,no
0.870112457396814,0.9328179661576805,0.9506290257195622,0.9196292209059651,0.8705736978814769,orpha,2,16,50,1,490.89854526519775,0.36299681663513184,150,0.6,2,70.35875105857849,2.536005735397339,18.609004020690918,no
0.838019984084801,0.8950376109184272,0.9289731693767549,0.8740071768538956,0.8248724531927991,orpha,2,17,50,1,637.1658651828766,0.3160433769226074,150,0.6,2,70.35875105857849,2.341975212097168,20.255003452301025,no
0.8677297569178566,0.9067604312118073,0.9342155758749606,0.8944862844016036,0.8365456510967975,orpha,2,18,50,1,632.8731055259705,0.32100558280944824,150,0.6,2,70.35875105857849,2.218001127243042,17.659998655319214,no
0.8647650255994475,0.92178062549735,0.9432189240724891,0.9194714952779904,0.8668467636592945,orpha,2,19,50,1,537.1649973392487,0.3560011386871338,150,0.6,2,70.35875105857849,2.7119953632354736,19.78905415534973,no
